FCTH3,FCTH4,FCTH6,FCTH7,FCTH9,FCTH10,FCTH12,FCTH13,FCTH16,FCTH27,FCTH28,FCTH31,FCTH34,FCTH48,FCTH55,FCTH57,FCTH58,FCTH79,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Class
1,2,1,6,0,7,2,4,0,1,0,2,0,1,1,0,1,0,-2.0784,1.5043,-0.25575,-7.5389,-1.5244,-3.1153,-2.8298,-1.4124,-7.8592,-0.53967,-7.8198,-6.9514,-0.030138,-6.422,-6.2725,-2.8209,-11.133,-2.1242,-4.5135,-10.188,-3.2699,-7.5992,-9.6364,-1.5693,-9.0992,4
1,1,1,5,0,7,3,5,0,0,0,2,1,0,1,0,1,0,7.8794,-7.8439,0.64996,-4.0377,-10.432,-5.7598,-2.355,-5.3546,-2.2822,-1.0992,-7.4709,1.2651,-7.1085,3.5796,-1.3521,-3.4234,-8.1587,0.5865,-18.076,4.636,-9.4753,-6.8935,-3.641,-1.8155,-3.5208,4
0,1,1,6,0,7,3,5,0,0,0,2,0,1,2,0,1,0,-0.78364,3.0496,-1.5385,4.3828,-7.8765,0.34028,-2.6532,2.564,-5.1076,-7.658,-8.7758,-2.8729,2.1128,3.9506,0.4539,3.1437,0.28656,-2.9393,-4.8501,-0.98133,-4.4251,-3.9669,-6.9114,-2.387,-5.3378,4
0,1,1,5,0,7,4,6,0,0,0,1,0,0,2,0,0,0,8.3477,-10.155,-13.063,-7.4115,1.5738,-6.6912,-0.72049,-1.3166,-0.8342,-3.551,-10.184,1.879,-6.3394,-5.14,-1.5594,-3.1248,-11.64,2.206,-7.6628,-5.1474,-1.8623,-7.1152,-4.5646,-7.4321,-4.0767,4
1,1,1,5,0,7,3,5,0,0,0,2,1,0,1,0,1,0,3.1978,-4.1495,-3.6385,-3.6826,-1.2904,-6.2533,-5.6209,2.1036,-5.5855,-6.4493,-4.799,-5.2801,-1.7912,-2.1474,-0.28519,0.99849,-6.6653,0.59503,-5.4134,-9.4627,-2.8981,-4.2345,-9.5682,-2.5103,-7.1849,4
1,2,1,6,0,7,2,5,0,0,0,2,0,1,2,0,1,1,-4.5079,11.365,7.672,-3.9513,1.0986,-1.7585,-5.3942,-5.8386,-0.62681,-9.2849,-4.6389,-5.1067,-0.28714,-0.98352,-1.8145,-1.3671,-7.2235,-2.4903,-2.4909,-5.0555,-4.2871,-2.7848,-7.0995,-1.1308,-2.1928,4
1,2,1,6,0,7,2,5,0,0,0,2,1,1,2,0,1,0,-5.0631,8.198,-11.048,0.39353,-7.9373,-2.7562,0.35389,-1.9265,-3.0948,-8.3101,-1.0719,-1.4226,9.6196,1.9892,3.3552,0.71304,-3.9504,1.2062,-5.6352,-3.3236,-5.0219,-6.0592,1.1166,-2.3126,3.9618,4
0,2,1,7,0,6,2,4,0,0,0,2,0,1,2,0,1,1,-2.2508,1.7497,-18.384,-3.7756,1.5533,-6.2921,-5.871,-4.3747,2.4188,-4.8826,-3.6147,1.0031,-8.6058,-2.7515,-3.0633,-3.5116,-1.0995,-3.9799,-8.675,-6.3737,-4.5108,0.19288,-0.90915,-12.71,-18.058,4
1,2,1,6,0,7,3,5,0,0,0,2,0,1,2,0,1,0,-0.38358,-1.8149,5.0193,-16.483,9.0849,-0.48093,-6.1384,-9.6191,-0.45568,-1.6559,-8.9408,7.8923,-7.4126,-0.024784,3.6879,-3.6738,-4.032,4.404,-7.5994,-8.094,-2.6913,2.5304,-0.21493,-8.6349,-10.19,4
1,3,1,7,0,7,0,0,0,0,0,1,1,0,2,0,1,0,-14.885,4.9881,7.5293,-1.3137,2.063,-5.3439,-7.4882,-2.5672,-9.0866,-0.36941,-4.4922,0.24732,1.4385,-0.44477,-1.8463,-4.0045,-0.53745,3.102,-12.525,-6.9685,-6.8738,-15.112,-9.3765,-4.8755,-8.6454,4
0,2,1,6,0,7,2,4,0,0,0,2,1,1,2,0,1,1,3.8605,-7.5932,-10.377,-5.6472,5.7538,-2.987,3.0473,-2.4801,-2.7222,-0.88754,-8.4165,-0.020351,-0.69704,-6.6858,1.1144,-4.0924,-7.4827,1.1235,-5.5953,-1.9322,-6.0642,-2.2802,-7.5278,-1.0035,-2.445,4
1,2,1,7,0,7,1,3,0,0,0,2,1,0,2,0,1,1,1.6944,-2.0661,-3.2906,0.914,-7.4626,-6.0139,5.4322,3.5971,-4.1375,-5.421,0.14258,0.98518,-3.857,-0.3498,-1.7187,-5.8671,-1.0023,-2.8964,-7.2621,-0.83249,-7.4615,-3.0986,-2.4673,-3.2593,-1.7111,4
1,1,1,7,0,6,1,3,0,0,0,2,0,0,2,0,1,1,-2.5881,7.9396,-3.2521,-2.3161,-7.9198,-5.0985,-4.7721,2.482,-7.2691,-6.8652,0.33473,0.52876,-3.3007,2.4325,0.5413,-2.6239,-3.3055,-4.4369,-8.4332,-5.2718,-11.277,-2.3754,-4.1703,-2.0966,1.7804,4
1,2,0,6,0,7,2,4,0,0,0,2,1,1,2,0,1,0,3.4017,-8.4547,-0.43292,-9.0603,-11.345,-5.5439,1.7522,-3.1594,-1.9802,-8.1555,-0.9919,1.8914,-5.3334,6.1628,-0.25512,-4.2474,-6.1002,-2.7947,-14.585,-6.9614,-14.523,-3.5129,-10.807,-7.6907,-3.8549,4
1,3,1,7,0,6,2,3,0,0,0,2,1,0,2,0,1,1,-0.63427,2.8569,6.309,-4.5524,-13.223,-0.61736,-2.3776,-2.5849,-2.7561,-4.9266,-10.938,0.84295,0.9302,-1.736,1.996,-10.037,-1.2693,-5.1804,-8.3908,2.7412,-10.92,-6.5659,-10.158,-6.3788,-3.5389,4
1,3,1,7,0,7,2,3,0,0,0,2,0,1,2,0,1,1,-8.6192,7.6423,-0.30212,1.9802,-4.9658,-3.1197,-10.347,-1.9457,-6.0499,-8.2123,-0.030244,-3.2406,4.0198,0.65145,-4.1336,-0.52432,-2.918,-7.5686,-3.0958,-6.5046,-9.1846,2.446,-5.8538,-3.8249,2.7835,4
1,3,0,7,0,7,1,3,0,0,0,2,0,1,2,0,1,0,-6.8241,7.0587,2.8811,2.122,-4.6303,-10.326,-2.9924,-9.2137,-11.994,-4.3411,-8.3394,-4.1816,4.3666,-4.3414,-1.3127,-1.1683,-6.2894,-3.3954,-11.347,-11.112,-6.5006,-7.1013,-6.2651,-2.7056,0.1014,4
1,3,1,7,0,7,1,3,0,0,0,2,1,1,2,0,1,1,1.4527,-3.9796,-4.4204,-5.3047,-3.6046,-1.4617,1.8853,3.9856,1.4434,-8.3379,0.67115,2.4386,-6.3871,-0.24545,-0.35406,-3.779,-1.4874,0.39641,-6.3488,-1.2294,-1.9823,-2.5374,-4.1018,-2.2911,-3.5243,4
1,3,1,7,0,7,2,3,0,0,0,2,1,1,2,0,1,1,-0.61012,-6.2745,-3.2026,-7.4182,-3.4844,2.7528,7.6692,1.3263,-1.5673,-9.8485,3.8541,-0.67941,-3.4524,-0.048675,3.4808,-8.2302,-0.36921,4.232,-5.4542,-2.8675,-3.5682,0.95361,-2.4431,-2.4527,-0.77023,4
0,1,1,7,0,7,0,2,0,0,0,2,0,0,2,0,0,0,-0.076078,1.4121,-1.9374,-4.2155,-7.8606,-5.2134,-3.1245,-1.6384,-5.8814,-7.5511,-3.5685,-0.77164,-2.2666,-0.6244,0.71487,-4.9014,-0.36949,2.0971,-7.7109,-4.3833,-10.518,-11.127,-13.57,-15.646,-10.232,4
0,1,1,6,0,7,2,4,0,0,0,2,1,1,2,0,1,0,-2.6515,2.2842,1.1021,0.85392,-5.7019,-4.9292,-5.8679,-2.1558,-7.0301,-6.2847,-2.1699,0.077135,0.68093,3.2265,1.6792,-3.0398,0.56851,0.50174,-4.3701,-3.2818,-9.1632,-3.0457,-8.9942,-11.788,-9.3498,4
1,1,1,7,0,7,1,3,0,0,0,2,0,1,2,0,0,0,6.6898,-5.8121,-5.2307,-3.8024,-4.0382,-12.855,-9.0527,-3.9685,-3.1394,-0.081941,-10.601,3.4364,-6.8634,0.54516,-8.3342,-1.3716,-11.44,5.1355,-12.347,0.41496,-9.5041,-6.5294,-4.3502,-8.9368,-5.5639,4
0,2,1,7,0,7,1,4,0,0,0,2,0,1,2,0,1,0,4.7343,4.7185,-12.146,-12.628,-2.2002,0.30258,-6.1344,0.29764,-6.9309,-1.1444,-0.12443,0.26946,-4.084,1.0387,-2.5333,-4.9115,-0.68059,-7.6022,-3.0649,-3.4109,-6.7009,-5.1375,-1.7174,-5.0861,-2.0556,4
1,2,1,7,0,7,2,4,0,0,0,2,0,1,2,0,1,0,-4.7452,9.0881,0.57657,4.0839,-8.4072,2.4275,-7.2837,-8.0389,-7.9848,-8.5018,-3.7413,-5.247,-0.12354,-2.0784,3.3054,-2.3901,-1.3035,-2.2987,-4.8552,-2.7319,-4.5991,-2.9663,-3.4777,-0.17801,0.45895,4
0,1,1,6,0,7,3,5,0,0,0,2,0,1,1,0,1,0,-3.8897,3.4897,7.2498,-0.098943,-12.297,-1.4092,-8.0529,-6.333,-5.2883,-5.8066,-7.1062,0.7627,-1.6369,-3.9448,7.1966,-2.7837,-3.5279,-0.54092,-9.0614,-5.3823,-7.4047,-8.8068,-9.0259,-14.124,-10.539,4
1,2,0,6,0,7,2,4,0,0,0,2,1,1,1,0,1,0,6.551,-8.2468,2.4224,-8.2481,-8.1462,-12.796,1.9823,-1.5134,-3.8902,-4.7823,-2.6884,0.15889,-6.4702,-3.0046,1.6624,-5.5828,-6.9475,1.237,-14.698,-3.8357,-12.745,-7.2216,-12.117,-8.2119,-7.4797,4
1,2,1,6,0,7,2,4,0,0,0,2,1,1,1,0,0,0,-5.8043,5.1761,-6.4576,-2.2907,-10.567,-9.1732,2.5714,-6.711,-3.4843,-4.7595,-2.5104,-1.9562,-5.0447,-0.55268,-5.2213,-4.1981,-2.0408,-2.8108,-5.6279,-2.5601,-5.7333,-9.0287,-6.8108,-6.6182,-2.8594,4
1,2,1,7,0,7,2,4,0,0,1,2,1,1,1,0,1,0,-2.9608,5.7069,8.5158,-6.3302,-13.092,-5.2647,-6.0344,-13.897,-5.6931,-7.7523,-6.4342,-1.6349,-2.1822,-1.7622,-2.1029,-3.9207,-4.6663,-1.5237,-10.69,-7.5951,-12.186,-11.696,-9.2209,-14.976,-6.6115,4
1,3,1,7,0,6,0,2,0,0,1,2,1,0,2,0,0,1,1.2189,-5.3842,-1.4057,1.3275,-21.448,-8.0574,1.5858,-5.4392,-7.6988,2.0343,-3.9255,-1.9701,-1.6404,-2.1889,-1.8037,-6.5286,-3.4183,-2.7111,-6.7655,-4.7099,-5.7321,-4.4275,-4.692,-7.2172,-6.6088,4
0,2,1,7,0,6,2,3,0,0,0,2,0,1,2,0,1,1,-0.11449,7.3222,-3.0187,3.4356,-10.826,-0.39332,-3.5349,2.5198,-7.5504,-6.0954,-1.6509,-1.9861,-5.1183,5.2052,0.62155,-10.756,-3.0299,-7.5886,-3.2935,-3.4155,-12.045,-4.2649,-3.9574,-3.9003,-4.6814,4
1,2,1,7,0,7,2,4,0,0,0,2,1,1,2,0,1,0,-1.799,3.2778,-0.13845,-4.6772,-12.169,-8.1121,-0.22719,-8.6243,-2.4574,-1.0148,-2.9834,0.098829,-0.031887,3.3389,-5.3228,-4.397,-1.7316,-3.6479,-10.984,0.050869,-9.53,-2.9803,-2.9082,-6.23,-0.49317,4
1,3,0,7,0,7,0,1,0,0,0,2,1,1,2,0,1,0,0.2906,0.16917,7.2146,-8.5267,-5.6547,-0.88679,-0.099122,-10.775,-7.519,-9.3865,-3.8964,1.9169,-0.22228,-0.52969,-0.92981,-3.3975,-3.29,-4.1954,-6.2827,-4.1608,-10.948,-1.3987,-6.8217,-1.8546,-2.8583,4
1,3,1,7,0,7,1,3,0,0,0,2,1,1,2,0,1,0,-4.6129,-4.8036,-3.4492,-10.688,-0.96581,-1.7169,1.9301,8.7955,-6.4961,-6.4568,-0.43359,-0.95227,-0.041986,-4.8547,-0.90225,1.2272,-9.7254,0.46929,-1.6518,-4.3323,-2.6592,-2.779,-5.8984,-0.90083,-5.1695,4
0,2,1,6,0,6,3,5,0,0,0,2,0,1,2,0,1,1,-2.4832,-1.5943,-9.6185,-13.585,7.8022,4.7122,-9.4622,4.1741,-0.87513,-0.84936,-2.8253,-3.5094,-2.3716,-2.3552,0.45849,-2.388,-9.2921,2.1072,-3.762,-4.831,-0.29803,-5.4223,-6.6143,0.42755,-5.1092,4
1,1,1,6,0,7,3,5,0,0,0,2,0,1,2,0,1,1,6.2426,-0.90392,-8.1627,-3.7653,1.9066,-0.98295,-3.6821,-5.3871,5.7613,5.7075,-7.8728,-1.9003,-3.1662,-1.9102,1.841,-2.2051,-1.9797,-0.032599,-2.9792,0.68202,-1.0549,-7.1068,-1.2213,0.077666,-3.4525,4
1,2,1,6,0,7,2,5,0,0,0,2,0,1,1,0,1,0,-1.5053,-5.8402,-7.3144,-6.1971,1.5987,-6.082,-0.33889,4.189,-4.5383,-2.865,-6.1,-0.052865,-1.0804,-3.363,-1.9177,-5.3717,-8.2014,2.6844,-8.421,-2.7648,-2.447,-11.216,-6.4985,-2.6968,-6.789,4
1,2,1,7,0,7,1,5,0,1,0,2,1,0,1,0,1,0,2.1196,-4.5014,7.7286,-6.6997,-6.9031,-6.2416,-2.3771,-5.343,-5.3159,-8.7997,-7.8853,0.59271,-4.9415,-9.5478,-5.4295,-5.7755,-9.4038,1.2125,-4.3676,1.8633,-5.4645,-4.7331,-10.266,-4.2187,-5.6456,4
1,1,1,6,0,7,3,5,0,0,0,2,1,0,2,0,1,1,-7.0535,13.145,4.0201,-2.008,-5.2806,-7.8518,-3.395,-14.849,-6.6407,-6.527,-8.1815,-4.2052,1.6257,0.38128,-3.5334,-1.0052,3.6228,-3.2249,-10.309,2.037,-14.98,-13.867,-8.2558,-14.657,-9.6499,4
1,2,1,7,0,7,0,2,0,0,0,2,0,0,2,0,0,0,-1.9602,6.1933,1.7403,-10.892,-10.734,-3.2594,0.505,-9.9329,-0.8486,-3.4747,-10.385,-2.8449,-0.34991,2.1025,-2.1052,-7.1002,-3.1466,-5.7777,-13.626,-6.7586,-16.804,-12.294,-8.3009,-10.523,-4.5961,4
1,2,1,5,0,7,3,5,0,0,0,2,0,1,2,0,1,0,-5.6021,7.0347,-4.4966,-5.3383,-0.71832,-7.7685,4.028,-2.0375,1.3252,-7.0588,-10.461,1.2061,-5.6595,-5.3601,-4.1461,-5.9273,-6.38,-3.3148,-7.5986,-2.0468,-7.5318,-10.391,-3.0067,-7.7867,-9.6286,4
1,2,1,6,0,7,3,5,0,0,0,2,0,1,2,0,1,0,0.45401,-3.2427,-3.3824,-10.167,-1.8828,-7.6431,-1.769,6.0474,-4.8965,-7.6527,-3.6881,-2.3192,-8.6034,-7.8295,2.0919,-5.5984,-9.6903,1.6075,-11.09,-7.9721,-3.7852,-9.469,-5.4056,-1.428,-8.6173,4
1,3,1,7,0,7,0,2,0,0,0,2,1,1,2,0,1,0,-6.602,5.7759,5.8347,-1.7509,-6.5097,-1.8811,-6.6688,0.40455,-7.0905,-2.6699,-5.2012,1.4216,1.264,0.88768,0.28865,0.87422,-4.083,-2.5475,-5.8712,-7.4183,-7.7261,-3.288,-6.1541,1.5337,-2.0945,4
0,2,1,6,0,7,3,5,0,0,0,2,0,1,1,0,1,0,-2.5539,3.5104,2.1432,-8.9331,-8.36,-10.246,-6.9137,-4.3554,0.17093,-10.781,-6.8846,-3.4426,-2.1728,0.96641,-4.5289,-9.6829,-10.388,-4.7343,-5.6299,-7.3572,-9.1745,-9.8032,-13.267,-7.4768,9.6762,4
0,1,1,6,0,7,3,5,0,0,0,2,0,0,1,0,1,0,4.6245,-7.3286,-13.173,-6.3032,2.4679,-3.5598,-4.2155,-3.9137,6.1059,-5.3953,-8.355,1.0357,0.097351,-5.532,-1.8187,-5.4248,-6.5516,-1.0083,-5.5712,-5.0351,-6.0148,-5.5761,-11.13,-5.3502,-3.69,4
0,1,1,7,0,7,2,4,0,0,0,2,1,0,2,0,1,0,-5.4641,8.455,8.2594,-6.9854,-7.2573,-7.2919,-5.6057,-12.286,-8.1495,-9.1007,-5.2476,-7.3135,-1.569,-2.6627,-8.0787,-0.28169,-3.6352,-5.4416,-7.2972,-10.296,-5.7324,-7.7755,-7.8933,-6.3551,-3.9554,4
1,2,1,7,0,7,1,3,0,0,0,2,1,1,2,0,1,1,-7.1256,9.4819,7.1274,-3.5346,-3.4596,-11.132,-1.2021,-7.4278,-14.152,-0.71674,-6.4773,-2.5022,-0.85839,0.063669,2.0771,-8.7148,-1.4517,-0.68258,-14.628,-3.0837,-7.4186,-7.0446,-3.3551,-4.1746,0.7573,4
0,1,1,6,0,7,3,5,1,0,0,2,1,1,2,0,1,1,-1.1883,1.1898,1.6366,-6.2419,-7.8484,-8.8929,-0.059595,-1.6586,-5.7306,-1.1421,-6.6737,-4.1262,-3.1473,-3.7403,-5.2022,-9.2178,-3.6977,-4.5005,-11.494,0.074737,-10.263,-8.03,-5.5147,-9.1308,-6.2152,4
1,1,1,6,0,7,2,4,0,0,0,2,1,0,2,0,1,0,3.6067,-7.1541,-0.38398,-3.435,-5.2894,-7.1657,-2.0251,-1.3261,-0.34003,0.13933,-3.8995,3.3239,-3.5684,-3.5675,-4.3334,0.30073,-5.643,-0.89817,-3.9566,-6.0165,-2.9723,-5.1956,-6.4278,-1.8647,-3.459,4
1,2,1,6,0,7,2,4,0,0,0,2,0,1,2,0,1,1,2.7663,-5.0944,-3.0876,1.4929,-10.471,-9.1185,-3.4808,0.53139,-1.4361,0.1593,-5.9583,-0.40398,0.88339,-6.3474,-2.8134,-5.5371,-7.4656,-1.0292,-4.113,-8.0537,-2.2146,-4.4718,-7.4594,-2.7726,-5.1345,4
1,2,0,6,0,7,3,4,0,0,0,2,1,1,2,0,1,1,-3.1317,-0.32104,-1.667,-2.2118,-17.537,0.37978,1.4497,-1.3056,1.0499,-0.75248,-1.1161,-2.6383,-1.5917,-3.1746,-1.4238,-4.7928,2.8787,-1.7668,-5.9171,-3.1971,-4.114,-2.8312,-5.507,0.82955,-3.5007,4
0,1,1,5,0,6,4,6,0,0,0,2,0,1,1,0,1,0,-2.4597,0.40096,-3.9509,-8.7234,-6.126,-14.909,-9.0587,3.269,-8.766,-5.2794,0.45969,1.0917,-4.7129,-3.3313,2.7998,-5.7946,-6.5124,-1.5931,-13.833,-9.8828,-11.933,-13.083,-9.733,-10.113,-12.162,4
1,1,1,6,0,7,3,5,0,0,0,2,1,0,1,0,1,0,8.0232,-2.9977,-11.252,-13.043,-1.356,-2.0434,-9.7037,-7.1579,-3.0972,1.3632,0.79103,-1.2277,-8.9172,-5.8115,-4.5774,-2.3572,-4.0184,-6.7206,-10.634,-1.4733,-5.5022,-5.3108,-5.6438,-7.7014,-1.6503,4
1,2,1,7,0,7,1,3,0,0,0,2,1,1,2,0,1,1,1.2425,-5.2088,-13.235,5.0502,-12.79,-8.6089,-0.98533,5.2327,-1.7644,-4.162,-1.4914,-3.1159,1.1508,-3.3689,-4.6964,-3.4864,0.50569,-3.4367,-6.9775,-2.124,-7.2578,-2.886,-4.4706,-3.6797,-0.76567,4
1,1,1,6,0,7,2,4,0,0,0,2,1,1,2,0,1,1,1.3641,-7.0947,0.46699,-2.7114,-14.323,-9.1738,4.1071,-3.322,-3.2053,-1.7882,-6.4754,0.93468,-0.18121,-2.136,-0.61147,-2.8586,-2.3766,-4.0837,-7.5715,-6.1128,-6.8445,-4.1288,-1.9915,-3.858,-0.51148,4
1,1,1,6,0,7,3,5,0,0,0,2,1,1,2,0,1,1,-3.8933,8.8918,8.2599,-3.738,-5.3981,-3.7032,-5.7194,-6.5393,-8.2598,-5.8502,-6.6154,-4.4257,1.6406,-0.31395,-2.0347,1.0547,-1.5479,-3.9649,-9.5609,-4.5925,-6.0543,-6.8906,0.090019,-1.0407,-2.2318,4
1,1,1,6,0,6,3,5,0,0,0,2,0,0,2,0,1,1,-0.52575,0.90205,-3.9555,-5.3114,-1.8751,-11.826,-7.788,8.8871,-4.7548,-6.1333,-4.6804,4.0181,-0.99313,-3.0714,1.7201,-1.9631,-4.2931,-1.0882,-8.2142,-3.992,0.13289,-7.4359,-2.5432,1.0823,-2.8633,4
1,2,1,5,0,7,2,5,0,0,0,2,1,1,1,0,0,0,6.4271,-12.586,-1.9978,-6.2295,-1.6663,-7.0016,-4.3069,-3.2549,0.18585,-5.9013,-6.832,-7.9603,3.0829,-6.8006,-2.032,-3.275,-6.6485,-2.022,-9.0941,-3.0566,-1.9385,-10.28,-10.919,-23.342,-36.363,4
1,2,1,6,0,7,2,4,0,1,0,2,1,0,1,0,1,0,10.503,-4.2251,-16.655,-4.6159,-0.18633,-8.8031,-2.6942,-6.0156,-2.3101,-9.8084,-4.9479,-5.1019,-4.6566,-4.1991,-8.421,-0.60899,-7.048,-6.3683,-12.043,4.921,-15.228,-6.834,-6.1675,-7.7688,-13.933,4
1,2,1,7,0,7,1,3,0,0,0,2,1,1,2,0,1,0,5.2676,-2.498,-13.881,-2.1895,-2.8394,-1.2516,-3.8035,1.613,1.198,-6.8722,-0.62755,-3.7146,-9.2408,2.7468,-0.82259,-6.892,-2.2473,-1.9391,-7.706,-2.191,-8.9619,0.42033,-6.853,-4.9669,-2.0361,4
1,2,1,6,0,7,2,4,0,1,0,2,1,0,1,0,1,0,6.8894,-9.3613,-7.3306,-4.1512,-4.1582,-5.2822,-0.46662,-2.9314,3.4542,-10.74,1.7106,-9.538,-8.7925,-7.7331,-7.3745,-5.378,-5.5274,-0.68303,-12.124,-3.5618,-9.766,-5.7561,-7.0488,-0.54943,-9.6524,4
1,2,0,6,0,7,2,4,0,0,0,2,1,1,2,0,1,1,5.343,-7.1659,-3.2819,-4.8171,1.2325,1.6982,-8.9144,0.78316,3.6647,-8.564,-7.2346,1.5748,-0.10089,-7.6927,1.3748,2.2376,-0.63275,1.1505,-15.217,-1.3465,-11.339,1.1715,-2.742,-2.759,-3.6007,4
1,1,0,6,0,7,3,5,0,0,0,2,1,1,2,0,1,1,5.1904,-2.554,-2.041,-2.1865,-3.2817,-2.6803,4.6358,5.6347,2.7201,-7.2875,3.051,2.0712,-7.2117,-3.5083,-0.19632,-2.0575,-0.52983,1.8266,-3.9453,1.1684,-9.5007,3.5062,-4.9194,-1.0205,-0.29324,4
1,2,1,6,0,7,2,4,0,1,0,2,1,0,2,0,1,1,10.744,-2.1228,-7.5858,-2.9271,3.2564,-0.87424,-4.0409,5.0885,1.614,-1.7641,-0.6471,1.5473,-6.123,3.8705,-8.3827,2.4876,-0.51259,1.0668,-6.6603,3.4243,-4.4978,-1.9234,-1.2027,-2.4716,-1.9635,4
1,1,1,6,0,7,3,5,0,0,0,2,1,1,2,0,1,1,3.3318,-2.8408,-7.5859,1.0077,-6.3194,3.0655,-3.2203,2.4253,0.71095,-0.17009,-0.94909,-2.92,-3.1486,-1.7687,2.3249,-2.5816,-0.40406,4.871,-7.8202,1.1255,-3.4456,-1.5827,-3.3918,0.41991,-3.5362,4
1,0,1,5,0,7,2,6,0,0,0,2,0,1,1,0,1,0,0.7387,6.0131,8.9048,3.4461,4.9443,-2.2269,-8.836,-4.5746,-6.3656,-1.1551,-4.1004,-1.9847,4.2545,-0.089018,-1.0623,2.2403,1.5757,-2.9521,0.13899,-1.5211,-5.0888,-3.7791,-3.3714,5.8096,3.0839,5
1,2,1,6,0,7,0,0,0,1,0,2,1,1,2,0,1,0,9.1862,-0.8273,-2.3158,-5.7928,0.88638,-2.1123,-5.6027,-2.368,1.4471,11.798,-3.0846,-4.8462,2.9862,-12.332,-1.8943,-5.3261,-2.7196,10.337,4.2531,-1.1635,-4.7136,-9.1077,-8.9795,0.66177,2.7741,5
1,1,0,4,0,7,2,6,0,1,0,1,0,1,1,0,1,0,10.619,-0.2906,6.7377,5.3057,0.73739,-6.9427,-3.5964,-0.2599,-6.7198,3.211,0.013008,-5.7333,10.157,-1.7678,-4.2082,-1.0092,3.8984,-3.2324,-2.5572,3.2407,-6.6534,0.32516,-6.8561,1.7319,0.014554,5
1,1,0,4,0,7,2,6,0,0,0,2,0,1,1,0,1,0,2.4799,8.4049,6.8779,3.3504,2.4724,-2.2501,5.3545,-3.8818,-4.7586,1.453,1.3417,0.66494,3.3235,-4.0343,-2.5526,2.8636,-2.5934,-1.4113,1.8672,-8.3433,-5.3136,-0.81954,-3.1903,2.0475,-0.19026,5
1,1,0,5,0,7,1,4,0,0,0,2,0,1,1,0,1,0,3.1063,10.349,-3.5084,-6.048,4.3066,-3.9275,-2.3235,-8.1332,-0.9309,4.0825,1.2481,1.6443,5.9168,2.0241,-2.4553,4.2117,-0.21523,-6.228,2.9158,-2.5699,-2.5346,4.1721,-4.3864,-3.8176,-0.029067,5
1,1,0,4,0,7,2,6,0,1,0,2,0,1,1,0,1,0,7.8405,-0.30451,6.8525,1.3246,0.045109,0.058163,-9.5617,-4.6464,-3.7251,-0.70409,5.0687,-4.9721,9.8495,-4.7381,-1.5084,1.2401,0.37411,-3.1824,-2.5203,1.258,0.7208,-1.1983,-1.0705,0.13406,-1.1687,5
1,0,1,6,0,7,1,5,0,0,0,2,0,1,2,0,1,1,-5.9247,7.0935,11.062,7.4565,7.7401,-1.0789,0.17713,-3.2148,-7.1575,-2.6911,-5.7536,-3.2186,0.23044,-1.969,1.2437,-4.0276,2.4567,-0.46388,-2.2711,-0.65643,0.58412,-1.9221,-3.8259,5.5718,6.0939,5
1,1,1,6,1,7,0,1,0,0,0,1,1,1,1,0,1,0,4.9634,5.4891,-7.74,-8.471,3.0638,0.068348,-4.51,-5.1673,-0.2723,7.8533,5.8315,4.5539,9.3957,-11.496,-11.784,-1.6478,-5.1319,0.80587,0.94679,-6.3582,0.71004,0.1999,-2.8635,-0.43845,-4.1692,5
1,1,1,5,0,7,1,6,0,0,0,2,0,1,1,0,1,0,-1.1651,8.2032,10.349,-2.6702,1.6305,9.6118,-0.88348,-3.9465,-9.1571,-1.9815,1.123,-3.184,2.6959,-16.303,-13.282,-4.2052,-1.0029,-1.0288,-0.59723,-0.8269,2.9589,0.90401,3.3162,0.94997,-1.0658,5
1,1,0,5,0,7,3,6,0,0,0,2,1,1,1,0,1,0,1.6703,2.629,-1.1938,-2.6132,-0.11276,-1.7816,-5.4853,-2.4853,-1.5922,7.6866,9.3525,5.5768,5.4426,-12.176,-5.9584,-3.9679,-2.6028,-1.7273,-0.81947,-3.9507,1.2715,-5.0412,-4.1433,1.8093,-1.3283,5
1,1,0,5,0,7,3,6,0,0,0,2,0,1,2,0,1,0,8.9612,-0.46437,-1.0076,1.4019,0.58439,-6.6157,-6.6621,0.66581,-3.8928,14.384,9.3066,-4.808,6.224,-5.2142,-4.7402,-7.1403,-7.4417,1.9129,2.4014,-4.7836,-1.4873,-1.3731,-8.1566,2.4794,-1.6921,5
1,1,1,5,0,7,2,5,0,0,1,2,1,0,1,0,1,0,5.0609,2.7208,14.784,-1.3829,-5.5181,-4.9774,-7.3778,-5.7491,-9.6699,6.4337,2.8693,-2.6819,10.774,-6.7852,-0.89197,-1.1222,-8.3629,4.005,0.48329,-2.2285,-1.0219,-5.8861,2.0899,-1.3129,-1.1374,5
1,0,1,6,0,7,3,6,0,0,0,2,0,1,1,0,1,0,-7.7137,10.639,7.6259,8.2608,0.73376,-5.7504,2.1481,-5.9132,-12.089,-6.7509,-3.2583,2.6993,-0.058983,-3.1657,2.9175,-2.4449,0.034324,2.1675,-0.77503,-3.6373,3.2214,-7.0191,-2.7398,1.1985,0.39083,5
